facility_id,period,condition_id,manual_cases,anamnesis_indicated_cases,estimated_total_cases,confidence_level
PKM-028,2023-02-01,K02,3,0.0,3.0,high
PKM-028,2023-02-01,K04,1,0.0,1.0,high
PKM-028,2023-02-01,K05,1,0.0,1.0,high
PKM-028,2023-02-01,K07,1,0.0,1.0,high
PKM-028,2023-02-01,K11,2,0.0,2.0,high
PKM-028,2023-02-01,K13,3,0.0,3.0,high
PKM-028,2023-02-01,K16,1,0.0,1.0,high
PKM-028,2023-03-01,K01,11,0.0,11.0,high
PKM-028,2023-03-01,K02,1,0.0,1.0,high
PKM-028,2023-03-01,K04,1,0.0,1.0,high
PKM-028,2023-03-01,K06,1,0.0,1.0,high
PKM-028,2023-03-01,K12,1,0.0,1.0,high
PKM-028,2023-03-01,K14,2,0.0,2.0,high
PKM-028,2023-04-01,K01,2,0.0,2.0,high
PKM-028,2023-04-01,K02,4,0.0,4.0,high
PKM-028,2023-04-01,K05,2,0.0,2.0,high
PKM-028,2023-04-01,K11,3,0.0,3.0,high
PKM-028,2023-04-01,K15,1,0.0,1.0,high
PKM-028,2023-05-01,K01,2,0.0,2.0,high
PKM-028,2023-05-01,K02,1,0.0,1.0,high
PKM-028,2023-05-01,K11,2,0.0,2.0,high
PKM-028,2023-05-01,K16,1,0.0,1.0,high
PKM-028,2023-06-01,K01,4,0.0,4.0,high
PKM-028,2023-06-01,K02,2,0.0,2.0,high
PKM-028,2023-06-01,K11,2,0.0,2.0,high
PKM-028,2023-06-01,K12,2,0.0,2.0,high
PKM-028,2023-06-01,K13,1,0.0,1.0,high
PKM-028,2023-06-01,K15,1,0.0,1.0,high
PKM-028,2023-07-01,K01,2,0.0,2.0,high
PKM-028,2023-07-01,K02,2,0.0,2.0,high
PKM-028,2023-07-01,K03,1,0.0,1.0,high
PKM-028,2023-07-01,K04,1,0.0,1.0,high
PKM-028,2023-07-01,K06,1,0.0,1.0,high
PKM-028,2023-07-01,K07,1,0.0,1.0,high
PKM-028,2023-07-01,K12,1,0.0,1.0,high
PKM-028,2023-07-01,K14,1,0.0,1.0,high
PKM-028,2023-07-01,K15,2,0.0,2.0,high
PKM-028,2023-07-01,K16,1,0.0,1.0,high
PKM-028,2023-08-01,K01,4,0.0,4.0,high
PKM-028,2023-08-01,K02,1,0.0,1.0,high
PKM-028,2023-08-01,K03,1,0.0,1.0,high
PKM-028,2023-08-01,K06,1,0.0,1.0,high
PKM-028,2023-08-01,K13,1,0.0,1.0,high
PKM-028,2023-09-01,K01,1,0.0,1.0,high
PKM-028,2023-09-01,K02,1,0.0,1.0,high
PKM-028,2023-09-01,K03,1,0.0,1.0,high
PKM-028,2023-09-01,K07,1,0.0,1.0,high
PKM-028,2023-09-01,K11,1,0.0,1.0,high
PKM-028,2023-09-01,K12,1,0.0,1.0,high
PKM-028,2023-09-01,K13,2,0.0,2.0,high
PKM-028,2023-09-01,K14,2,0.0,2.0,high
PKM-028,2023-10-01,K01,3,0.0,3.0,high
PKM-028,2023-10-01,K02,1,0.0,1.0,high
PKM-028,2023-10-01,K06,1,0.0,1.0,high
PKM-028,2023-10-01,K12,2,0.0,2.0,high
PKM-028,2023-10-01,K13,3,0.0,3.0,high
PKM-028,2023-10-01,K14,1,0.0,1.0,high
PKM-028,2023-10-01,K15,1,0.0,1.0,high
PKM-028,2023-11-01,K01,1,0.0,1.0,high
PKM-028,2023-11-01,K04,1,0.0,1.0,high
PKM-028,2023-11-01,K05,1,0.0,1.0,high
PKM-028,2023-11-01,K08,1,0.0,1.0,high
PKM-028,2023-11-01,K11,1,0.0,1.0,high
PKM-028,2023-11-01,K12,1,0.0,1.0,high
PKM-028,2023-11-01,K13,1,0.0,1.0,high
PKM-028,2023-11-01,K14,1,0.0,1.0,high
PKM-028,2023-12-01,K01,5,0.0,5.0,high
PKM-028,2023-12-01,K02,1,0.0,1.0,high
PKM-028,2023-12-01,K05,1,0.0,1.0,high
PKM-028,2023-12-01,K13,2,0.0,2.0,high
PKM-028,2023-12-01,K14,1,0.0,1.0,high
PKM-028,2023-12-01,K16,2,0.0,2.0,high
PKM-028,2024-01-01,K01,2,0.0,2.0,high
PKM-028,2024-01-01,K02,1,0.0,1.0,high
PKM-028,2024-01-01,K04,1,0.0,1.0,high
PKM-028,2024-01-01,K05,2,0.0,2.0,high
PKM-028,2024-01-01,K12,1,0.0,1.0,high
PKM-028,2024-01-01,K13,2,0.0,2.0,high
PKM-028,2024-02-01,K02,1,0.0,1.0,high
PKM-028,2024-02-01,K06,1,0.0,1.0,high
PKM-028,2024-02-01,K07,1,0.0,1.0,high
PKM-028,2024-02-01,K10,1,0.0,1.0,high
PKM-028,2024-03-01,K01,3,0.0,3.0,high
PKM-028,2024-03-01,K02,2,0.0,2.0,high
PKM-028,2024-03-01,K03,1,0.0,1.0,high
PKM-028,2024-03-01,K05,2,0.0,2.0,high
PKM-028,2024-03-01,K11,2,0.0,2.0,high
PKM-028,2024-03-01,K12,1,0.0,1.0,high
PKM-028,2024-03-01,K13,1,0.0,1.0,high
PKM-028,2024-03-01,K14,2,0.0,2.0,high
PKM-028,2024-03-01,K16,2,0.0,2.0,high
PKM-028,2024-04-01,K01,1,0.0,1.0,high
PKM-028,2024-04-01,K02,2,0.0,2.0,high
PKM-028,2024-04-01,K11,2,0.0,2.0,high
PKM-028,2024-04-01,K12,1,0.0,1.0,high
PKM-028,2024-04-01,K13,1,0.0,1.0,high
PKM-028,2024-05-01,K05,1,0.0,1.0,high
PKM-028,2024-05-01,K16,1,0.0,1.0,high
PKM-028,2024-06-01,K02,2,0.0,2.0,high
PKM-028,2024-06-01,K03,2,0.0,2.0,high
PKM-028,2024-06-01,K05,2,0.0,2.0,high
PKM-028,2024-06-01,K14,2,0.0,2.0,high
PKM-028,2024-06-01,K16,1,0.0,1.0,high
PKM-028,2024-07-01,K01,1,0.0,1.0,high
PKM-028,2024-07-01,K02,2,0.0,2.0,high
PKM-028,2024-07-01,K11,1,0.0,1.0,high
PKM-028,2024-07-01,K13,2,0.0,2.0,high
PKM-028,2024-07-01,K14,1,0.0,1.0,high
PKM-028,2024-07-01,K16,1,0.0,1.0,high
PKM-028,2024-08-01,K02,3,0.0,3.0,high
PKM-028,2024-08-01,K04,1,0.0,1.0,high
PKM-028,2024-08-01,K10,1,0.0,1.0,high
PKM-028,2024-08-01,K14,1,0.0,1.0,high
PKM-028,2024-09-01,K01,2,0.0,2.0,high
PKM-028,2024-09-01,K02,3,0.0,3.0,high
PKM-028,2024-09-01,K05,1,0.0,1.0,high
PKM-028,2024-09-01,K11,1,0.0,1.0,high
PKM-028,2024-09-01,K13,1,0.0,1.0,high
PKM-028,2024-10-01,K01,6,0.0,6.0,high
PKM-028,2024-10-01,K02,3,0.0,3.0,high
PKM-028,2024-10-01,K03,1,0.0,1.0,high
PKM-028,2024-10-01,K11,2,0.0,2.0,high
PKM-028,2024-10-01,K14,3,0.0,3.0,high
PKM-028,2024-11-01,K01,4,0.0,4.0,high
PKM-028,2024-11-01,K02,1,0.0,1.0,high
PKM-028,2024-11-01,K03,1,0.0,1.0,high
PKM-028,2024-11-01,K04,1,0.0,1.0,high
PKM-028,2024-11-01,K05,2,0.0,2.0,high
PKM-028,2024-11-01,K08,1,0.0,1.0,high
PKM-028,2024-11-01,K11,3,0.0,3.0,high
PKM-028,2024-11-01,K12,1,0.0,1.0,high
PKM-028,2024-12-01,K01,3,0.0,3.0,high
PKM-028,2024-12-01,K02,1,0.0,1.0,high
PKM-028,2024-12-01,K04,1,0.0,1.0,high
PKM-028,2024-12-01,K05,2,0.0,2.0,high
PKM-028,2024-12-01,K13,1,0.0,1.0,high
PKM-028,2024-12-01,K14,2,0.0,2.0,high
PKM-028,2024-12-01,K15,2,0.0,2.0,high
PKM-028,2024-12-01,K16,2,0.0,2.0,high
PKM-028,2025-01-01,K01,2,0.424,2.424,high
PKM-028,2025-01-01,K02,0,0.932,0.932,high
PKM-028,2025-01-01,K04,1,0.0,1.0,high
PKM-028,2025-01-01,K05,3,0.0,3.0,high
PKM-028,2025-01-01,K09,0,0.4,0.4,high
PKM-028,2025-01-01,K11,0,0.324,0.324,high
PKM-028,2025-01-01,K13,1,0.0,1.0,high
PKM-028,2025-01-01,K16,1,0.0,1.0,high
PKM-028,2025-02-01,K01,2,0.0,2.0,high
PKM-028,2025-02-01,K02,3,0.0,3.0,high
PKM-028,2025-02-01,K05,1,0.0,1.0,high
PKM-028,2025-02-01,K13,1,0.0,1.0,high
PKM-028,2025-03-01,K01,3,0.0,3.0,high
PKM-028,2025-03-01,K02,1,0.0,1.0,high
PKM-028,2025-03-01,K03,1,0.0,1.0,high
PKM-028,2025-03-01,K05,1,0.0,1.0,high
PKM-028,2025-03-01,K06,1,0.0,1.0,high
PKM-028,2025-03-01,K13,2,0.0,2.0,high
PKM-028,2025-03-01,K14,1,0.0,1.0,high
PKM-028,2025-03-01,K15,1,0.0,1.0,high
PKM-028,2025-03-01,K16,1,0.0,1.0,high
PKM-028,2025-04-01,K02,2,3.345,5.345,high
PKM-028,2025-04-01,K04,3,0.0,3.0,high
PKM-028,2025-04-01,K05,1,0.0,1.0,high
PKM-028,2025-04-01,K06,1,0.0,1.0,high
PKM-028,2025-04-01,K11,1,0.406,1.406,high
PKM-028,2025-04-01,K13,0,0.299,0.299,high
PKM-028,2025-05-01,K02,5,0.0,5.0,high
PKM-028,2025-05-01,K04,1,0.0,1.0,high
PKM-028,2025-05-01,K11,1,0.0,1.0,high
PKM-028,2025-05-01,K13,1,0.0,1.0,high
PKM-028,2025-05-01,K14,0,0.627,0.627,high
PKM-028,2025-05-01,K16,1,0.0,1.0,high
PKM-028,2025-06-01,K01,1,0.0,1.0,high
PKM-028,2025-06-01,K02,3,0.0,3.0,high
PKM-028,2025-06-01,K03,1,0.0,1.0,high
PKM-028,2025-06-01,K04,2,0.0,2.0,high
PKM-028,2025-06-01,K12,1,0.0,1.0,high
PKM-028,2025-06-01,K13,1,0.0,1.0,high
PKM-028,2025-06-01,K15,1,0.0,1.0,high
PKM-028,2025-06-01,K16,1,0.0,1.0,high
PKM-028,2025-07-01,K01,1,0.0,1.0,high
PKM-028,2025-07-01,K02,3,0.0,3.0,high
PKM-028,2025-07-01,K03,1,0.0,1.0,high
PKM-028,2025-07-01,K05,1,0.0,1.0,high
PKM-028,2025-07-01,K11,2,0.0,2.0,high
PKM-028,2025-07-01,K12,2,0.0,2.0,high
PKM-028,2025-07-01,K14,1,0.627,1.627,high
PKM-028,2025-08-01,K01,3,0.0,3.0,high
PKM-028,2025-08-01,K02,4,0.998,4.998,high
PKM-028,2025-08-01,K03,1,0.995,1.995,high
PKM-028,2025-08-01,K04,2,0.0,2.0,high
PKM-028,2025-08-01,K06,1,0.0,1.0,high
PKM-028,2025-08-01,K11,2,0.0,2.0,high
PKM-028,2025-08-01,K15,2,0.0,2.0,high
PKM-028,2025-09-01,K01,1,0.794,1.794,high
PKM-028,2025-09-01,K02,2,1.619,3.619,high
PKM-028,2025-09-01,K06,1,0.0,1.0,high
PKM-028,2025-09-01,K11,2,0.0,2.0,high
PKM-028,2025-09-01,K12,2,0.0,2.0,high
PKM-028,2025-09-01,K14,1,0.0,1.0,high
PKM-028,2025-10-01,K01,2,0.0,2.0,high
PKM-028,2025-10-01,K02,4,0.0,4.0,high
PKM-028,2025-10-01,K03,2,0.0,2.0,high
PKM-028,2025-10-01,K05,1,0.0,1.0,high
PKM-028,2025-10-01,K13,2,0.0,2.0,high
PKM-028,2025-11-01,K01,2,0.0,2.0,high
PKM-028,2025-11-01,K02,0,0.487,0.487,high
PKM-028,2025-11-01,K03,0,0.947,0.947,high
PKM-028,2025-11-01,K04,1,0.0,1.0,high
PKM-028,2025-11-01,K08,1,0.0,1.0,high
PKM-028,2025-11-01,K10,1,0.0,1.0,high
PKM-028,2025-11-01,K11,1,0.406,1.406,high
PKM-028,2025-11-01,K14,1,0.0,1.0,high
PKM-028,2025-11-01,K16,1,0.0,1.0,high
PKM-028,2025-12-01,K01,4,1.249,5.249,high
PKM-028,2025-12-01,K02,4,0.0,4.0,high
PKM-028,2025-12-01,K03,1,0.0,1.0,high
PKM-028,2025-12-01,K11,1,0.0,1.0,high
PKM-028,2025-12-01,K13,1,0.0,1.0,high
PKM-028,2025-12-01,K15,0,0.45,0.45,high
PKM-029,2023-01-01,K01,1,0.0,1.0,high
PKM-029,2023-01-01,K02,3,0.0,3.0,high
PKM-029,2023-01-01,K06,1,0.0,1.0,high
PKM-029,2023-01-01,K12,1,0.0,1.0,high
PKM-029,2023-01-01,K15,1,0.0,1.0,high
PKM-029,2023-02-01,K01,2,0.0,2.0,high
PKM-029,2023-02-01,K02,1,0.0,1.0,high
PKM-029,2023-02-01,K05,1,0.0,1.0,high
PKM-029,2023-02-01,K06,1,0.0,1.0,high
PKM-029,2023-02-01,K15,1,0.0,1.0,high
PKM-029,2023-02-01,K16,2,0.0,2.0,high
PKM-029,2023-03-01,K01,2,0.0,2.0,high
PKM-029,2023-03-01,K02,4,0.0,4.0,high
PKM-029,2023-03-01,K03,2,0.0,2.0,high
PKM-029,2023-03-01,K11,5,0.0,5.0,high
PKM-029,2023-03-01,K13,2,0.0,2.0,high
PKM-029,2023-03-01,K14,1,0.0,1.0,high
PKM-029,2023-03-01,K15,1,0.0,1.0,high
PKM-029,2023-04-01,K01,1,0.0,1.0,high
PKM-029,2023-04-01,K02,1,0.0,1.0,high
PKM-029,2023-04-01,K03,2,0.0,2.0,high
PKM-029,2023-04-01,K06,1,0.0,1.0,high
PKM-029,2023-04-01,K07,1,0.0,1.0,high
PKM-029,2023-04-01,K11,1,0.0,1.0,high
PKM-029,2023-04-01,K13,3,0.0,3.0,high
PKM-029,2023-04-01,K16,1,0.0,1.0,high
PKM-029,2023-05-01,K02,3,0.0,3.0,high
PKM-029,2023-05-01,K06,2,0.0,2.0,high
PKM-029,2023-05-01,K13,1,0.0,1.0,high
PKM-029,2023-06-01,K01,1,0.0,1.0,high
PKM-029,2023-06-01,K02,2,0.0,2.0,high
PKM-029,2023-06-01,K04,3,0.0,3.0,high
PKM-029,2023-06-01,K06,1,0.0,1.0,high
PKM-029,2023-06-01,K11,1,0.0,1.0,high
PKM-029,2023-06-01,K13,3,0.0,3.0,high
PKM-029,2023-06-01,K15,1,0.0,1.0,high
PKM-029,2023-07-01,K02,2,0.0,2.0,high
PKM-029,2023-07-01,K03,2,0.0,2.0,high
PKM-029,2023-07-01,K05,2,0.0,2.0,high
PKM-029,2023-07-01,K11,2,0.0,2.0,high
PKM-029,2023-07-01,K13,1,0.0,1.0,high
PKM-029,2023-08-01,K01,1,0.0,1.0,high
PKM-029,2023-08-01,K02,1,0.0,1.0,high
PKM-029,2023-08-01,K03,1,0.0,1.0,high
PKM-029,2023-08-01,K07,1,0.0,1.0,high
PKM-029,2023-08-01,K12,1,0.0,1.0,high
PKM-029,2023-08-01,K14,2,0.0,2.0,high
PKM-029,2023-08-01,K16,1,0.0,1.0,high
PKM-029,2023-09-01,K02,2,0.0,2.0,high
PKM-029,2023-09-01,K12,1,0.0,1.0,high
PKM-029,2023-09-01,K14,1,0.0,1.0,high
PKM-029,2023-09-01,K15,1,0.0,1.0,high
PKM-029,2023-10-01,K01,1,0.0,1.0,high
PKM-029,2023-10-01,K02,3,0.0,3.0,high
PKM-029,2023-10-01,K03,1,0.0,1.0,high
PKM-029,2023-10-01,K06,1,0.0,1.0,high
PKM-029,2023-10-01,K13,3,0.0,3.0,high
PKM-029,2023-11-01,K01,3,0.0,3.0,high
PKM-029,2023-11-01,K02,1,0.0,1.0,high
PKM-029,2023-11-01,K04,1,0.0,1.0,high
PKM-029,2023-11-01,K11,3,0.0,3.0,high
PKM-029,2023-11-01,K12,1,0.0,1.0,high
PKM-029,2023-11-01,K13,2,0.0,2.0,high
PKM-029,2023-11-01,K14,1,0.0,1.0,high
PKM-029,2023-11-01,K15,1,0.0,1.0,high
PKM-029,2023-12-01,K01,1,0.0,1.0,high
PKM-029,2023-12-01,K02,3,0.0,3.0,high
PKM-029,2023-12-01,K03,1,0.0,1.0,high
PKM-029,2023-12-01,K05,1,0.0,1.0,high
PKM-029,2023-12-01,K11,1,0.0,1.0,high
PKM-029,2023-12-01,K13,1,0.0,1.0,high
PKM-029,2023-12-01,K14,1,0.0,1.0,high
PKM-029,2024-01-01,K05,1,0.0,1.0,high
PKM-029,2024-01-01,K12,1,0.0,1.0,high
PKM-029,2024-01-01,K13,3,0.0,3.0,high
PKM-029,2024-01-01,K14,1,0.0,1.0,high
PKM-029,2024-01-01,K15,1,0.0,1.0,high
PKM-029,2024-01-01,K16,1,0.0,1.0,high
PKM-029,2024-02-01,K02,2,0.0,2.0,high
PKM-029,2024-02-01,K04,2,0.0,2.0,high
PKM-029,2024-02-01,K05,1,0.0,1.0,high
PKM-029,2024-02-01,K08,1,0.0,1.0,high
PKM-029,2024-02-01,K11,1,0.0,1.0,high
PKM-029,2024-02-01,K14,1,0.0,1.0,high
PKM-029,2024-03-01,K02,2,0.0,2.0,high
PKM-029,2024-03-01,K03,1,0.0,1.0,high
PKM-029,2024-03-01,K05,1,0.0,1.0,high
PKM-029,2024-03-01,K13,1,0.0,1.0,high
PKM-029,2024-03-01,K16,1,0.0,1.0,high
PKM-029,2024-04-01,K02,4,0.0,4.0,high
PKM-029,2024-04-01,K03,2,0.0,2.0,high
PKM-029,2024-04-01,K05,1,0.0,1.0,high
PKM-029,2024-04-01,K06,1,0.0,1.0,high
PKM-029,2024-04-01,K13,1,0.0,1.0,high
PKM-029,2024-04-01,K16,1,0.0,1.0,high
PKM-029,2024-05-01,K01,1,0.0,1.0,high
PKM-029,2024-05-01,K02,2,0.0,2.0,high
PKM-029,2024-05-01,K04,1,0.0,1.0,high
PKM-029,2024-05-01,K06,1,0.0,1.0,high
PKM-029,2024-05-01,K12,1,0.0,1.0,high
PKM-029,2024-05-01,K13,1,0.0,1.0,high
PKM-029,2024-05-01,K14,1,0.0,1.0,high
PKM-029,2024-06-01,K05,1,0.0,1.0,high
PKM-029,2024-06-01,K06,2,0.0,2.0,high
PKM-029,2024-06-01,K13,1,0.0,1.0,high
PKM-029,2024-06-01,K15,1,0.0,1.0,high
PKM-029,2024-06-01,K16,1,0.0,1.0,high
PKM-029,2024-07-01,K01,1,0.0,1.0,high
PKM-029,2024-07-01,K02,1,0.0,1.0,high
PKM-029,2024-07-01,K03,2,0.0,2.0,high
PKM-029,2024-07-01,K13,2,0.0,2.0,high
PKM-029,2024-07-01,K14,1,0.0,1.0,high
PKM-029,2024-07-01,K15,2,0.0,2.0,high
PKM-029,2024-08-01,K01,1,0.0,1.0,high
PKM-029,2024-08-01,K02,2,0.0,2.0,high
PKM-029,2024-08-01,K11,2,0.0,2.0,high
PKM-029,2024-08-01,K12,2,0.0,2.0,high
PKM-029,2024-08-01,K14,1,0.0,1.0,high
PKM-029,2024-09-01,K02,1,0.0,1.0,high
PKM-029,2024-09-01,K03,1,0.0,1.0,high
PKM-029,2024-09-01,K05,1,0.0,1.0,high
PKM-029,2024-09-01,K11,1,0.0,1.0,high
PKM-029,2024-09-01,K12,1,0.0,1.0,high
PKM-029,2024-09-01,K14,2,0.0,2.0,high
PKM-029,2024-10-01,K01,1,0.0,1.0,high
PKM-029,2024-10-01,K02,3,0.0,3.0,high
PKM-029,2024-10-01,K04,1,0.0,1.0,high
PKM-029,2024-10-01,K05,1,0.0,1.0,high
PKM-029,2024-10-01,K07,1,0.0,1.0,high
PKM-029,2024-10-01,K12,1,0.0,1.0,high
PKM-029,2024-10-01,K13,1,0.0,1.0,high
PKM-029,2024-10-01,K14,1,0.0,1.0,high
PKM-029,2024-10-01,K15,1,0.0,1.0,high
PKM-029,2024-11-01,K01,2,0.0,2.0,high
PKM-029,2024-11-01,K02,2,0.0,2.0,high
PKM-029,2024-11-01,K03,1,0.0,1.0,high
PKM-029,2024-11-01,K05,1,0.0,1.0,high
PKM-029,2024-11-01,K09,1,0.0,1.0,high
PKM-029,2024-11-01,K11,1,0.0,1.0,high
PKM-029,2024-11-01,K12,1,0.0,1.0,high
PKM-029,2024-11-01,K13,1,0.0,1.0,high
PKM-029,2024-11-01,K14,1,0.0,1.0,high
PKM-029,2024-11-01,K15,1,0.0,1.0,high
PKM-029,2024-12-01,K01,1,0.0,1.0,high
PKM-029,2024-12-01,K02,2,0.0,2.0,high
PKM-029,2024-12-01,K03,1,0.0,1.0,high
PKM-029,2024-12-01,K05,3,0.0,3.0,high
PKM-029,2024-12-01,K11,1,0.0,1.0,high
PKM-029,2024-12-01,K14,2,0.0,2.0,high
PKM-029,2024-12-01,K15,1,0.0,1.0,high
PKM-029,2025-01-01,K01,1,0.936,1.936,high
PKM-029,2025-01-01,K02,1,0.978,1.978,high
PKM-029,2025-01-01,K03,0,0.322,0.322,high
PKM-029,2025-01-01,K05,1,0.0,1.0,high
PKM-029,2025-01-01,K11,2,0.0,2.0,high
PKM-029,2025-01-01,K12,0,1.022,1.022,high
PKM-029,2025-01-01,K13,0,0.515,0.515,high
PKM-029,2025-01-01,K14,1,0.0,1.0,high
PKM-029,2025-01-01,K15,0,0.405,0.405,high
PKM-029,2025-02-01,K01,0,1.319,1.319,high
PKM-029,2025-02-01,K02,1,0.5,1.5,high
PKM-029,2025-02-01,K04,2,0.0,2.0,high
PKM-029,2025-02-01,K05,1,1.645,2.645,high
PKM-029,2025-02-01,K06,1,0.0,1.0,high
PKM-029,2025-02-01,K11,0,0.608,0.608,high
PKM-029,2025-02-01,K13,1,0.0,1.0,high
PKM-029,2025-02-01,K14,1,0.0,1.0,high
PKM-029,2025-03-01,K01,1,0.0,1.0,high
PKM-029,2025-03-01,K02,0,1.943,1.943,high
PKM-029,2025-03-01,K03,0,0.322,0.322,high
PKM-029,2025-03-01,K06,1,0.402,1.402,high
PKM-029,2025-03-01,K07,1,0.0,1.0,high
PKM-029,2025-03-01,K11,2,0.0,2.0,high
PKM-029,2025-03-01,K13,0,0.827,0.827,high
PKM-029,2025-03-01,K14,1,0.0,1.0,high
PKM-029,2025-03-01,K16,1,0.0,1.0,high
PKM-029,2025-04-01,K02,3,1.287,4.287,high
PKM-029,2025-04-01,K03,0,0.326,0.326,high
PKM-029,2025-04-01,K04,1,0.0,1.0,high
PKM-029,2025-04-01,K06,1,0.0,1.0,high
PKM-029,2025-04-01,K11,1,0.0,1.0,high
PKM-029,2025-04-01,K13,1,0.0,1.0,high
PKM-029,2025-04-01,K14,1,0.0,1.0,high
PKM-029,2025-05-01,K01,0,0.489,0.489,high
PKM-029,2025-05-01,K02,0,1.976,1.976,high
PKM-029,2025-05-01,K03,1,0.276,1.276,high
PKM-029,2025-05-01,K11,2,0.288,2.288,high
PKM-029,2025-05-01,K12,1,0.0,1.0,high
PKM-029,2025-05-01,K13,2,0.442,2.442,high
PKM-029,2025-05-01,K14,2,0.0,2.0,high
PKM-029,2025-05-01,K16,1,0.0,1.0,high
PKM-029,2025-06-01,K02,3,1.943,4.943,high
PKM-029,2025-06-01,K03,1,0.322,1.322,high
PKM-029,2025-06-01,K13,0,0.515,0.515,high
PKM-029,2025-06-01,K14,2,0.0,2.0,high
PKM-029,2025-07-01,K02,1,0.687,1.687,high
PKM-029,2025-07-01,K03,1,0.0,1.0,high
PKM-029,2025-07-01,K05,0,0.892,0.892,high
PKM-029,2025-07-01,K06,0,0.784,0.784,high
PKM-029,2025-07-01,K11,2,0.0,2.0,high
PKM-029,2025-07-01,K15,1,0.0,1.0,high
PKM-029,2025-08-01,K01,0,0.351,0.351,high
PKM-029,2025-08-01,K02,3,0.997,3.997,high
PKM-029,2025-08-01,K03,2,1.313,3.313,high
PKM-029,2025-08-01,K05,3,0.0,3.0,high
PKM-029,2025-08-01,K13,1,0.515,1.515,high
PKM-029,2025-08-01,K15,1,0.405,1.405,high
PKM-029,2025-08-01,K16,1,0.0,1.0,high
PKM-029,2025-09-01,K02,3,0.0,3.0,high
PKM-029,2025-09-01,K04,1,0.0,1.0,high
PKM-029,2025-09-01,K11,1,0.0,1.0,high
PKM-029,2025-09-01,K12,1,0.0,1.0,high
PKM-029,2025-10-01,K01,1,1.33,2.33,high
PKM-029,2025-10-01,K02,0,0.999,0.999,high
PKM-029,2025-10-01,K03,1,0.322,1.322,high
PKM-029,2025-10-01,K05,2,0.0,2.0,high
PKM-029,2025-10-01,K06,1,0.0,1.0,high
PKM-029,2025-10-01,K11,3,0.0,3.0,high
PKM-029,2025-10-01,K12,1,0.0,1.0,high
PKM-029,2025-10-01,K13,0,0.515,0.515,high
PKM-029,2025-10-01,K14,2,0.0,2.0,high
PKM-029,2025-10-01,K15,1,0.405,1.405,high
PKM-029,2025-11-01,K01,0,0.964,0.964,high
PKM-029,2025-11-01,K02,6,0.978,6.978,high
PKM-029,2025-11-01,K04,1,0.0,1.0,high
PKM-029,2025-11-01,K05,2,1.275,3.275,high
PKM-029,2025-11-01,K07,1,0.0,1.0,high
PKM-029,2025-11-01,K11,2,0.0,2.0,high
PKM-029,2025-11-01,K12,1,0.0,1.0,high
PKM-029,2025-11-01,K13,1,0.0,1.0,high
PKM-029,2025-11-01,K14,1,0.0,1.0,high
PKM-029,2025-11-01,K15,2,0.0,2.0,high
PKM-029,2025-12-01,K01,0,0.788,0.788,high
PKM-029,2025-12-01,K02,1,0.0,1.0,high
PKM-029,2025-12-01,K03,1,0.0,1.0,high
PKM-029,2025-12-01,K11,2,0.886,2.886,high
PKM-029,2025-12-01,K12,1,0.0,1.0,high
PKM-029,2025-12-01,K13,2,0.0,2.0,high
PKM-029,2025-12-01,K14,2,0.0,2.0,high
PKM-029,2025-12-01,K16,2,0.0,2.0,high
PKM-030,2023-01-01,K01,1,0.0,1.0,high
PKM-030,2023-01-01,K02,5,0.0,5.0,high
PKM-030,2023-01-01,K03,1,0.0,1.0,high
PKM-030,2023-01-01,K06,1,0.0,1.0,high
PKM-030,2023-01-01,K07,1,0.0,1.0,high
PKM-030,2023-01-01,K12,2,0.0,2.0,high
PKM-030,2023-01-01,K13,2,0.0,2.0,high
PKM-030,2023-01-01,K15,2,0.0,2.0,high
PKM-030,2023-02-01,K01,1,0.0,1.0,high
PKM-030,2023-02-01,K02,3,0.0,3.0,high
PKM-030,2023-02-01,K03,2,0.0,2.0,high
PKM-030,2023-02-01,K04,2,0.0,2.0,high
PKM-030,2023-02-01,K05,3,0.0,3.0,high
PKM-030,2023-02-01,K07,1,0.0,1.0,high
PKM-030,2023-02-01,K13,2,0.0,2.0,high
PKM-030,2023-02-01,K15,3,0.0,3.0,high
PKM-030,2023-03-01,K01,2,0.0,2.0,high
PKM-030,2023-03-01,K02,5,0.0,5.0,high
PKM-030,2023-03-01,K04,2,0.0,2.0,high
PKM-030,2023-03-01,K05,3,0.0,3.0,high
PKM-030,2023-03-01,K06,1,0.0,1.0,high
PKM-030,2023-03-01,K11,3,0.0,3.0,high
PKM-030,2023-03-01,K12,2,0.0,2.0,high
PKM-030,2023-03-01,K13,4,0.0,4.0,high
PKM-030,2023-03-01,K14,2,0.0,2.0,high
PKM-030,2023-03-01,K15,2,0.0,2.0,high
PKM-030,2023-04-01,K02,3,0.0,3.0,high
PKM-030,2023-04-01,K04,1,0.0,1.0,high
PKM-030,2023-04-01,K06,1,0.0,1.0,high
PKM-030,2023-04-01,K11,1,0.0,1.0,high
PKM-030,2023-04-01,K13,1,0.0,1.0,high
PKM-030,2023-04-01,K14,1,0.0,1.0,high
PKM-030,2023-05-01,K01,1,0.0,1.0,high
PKM-030,2023-05-01,K02,1,0.0,1.0,high
PKM-030,2023-05-01,K03,1,0.0,1.0,high
PKM-030,2023-05-01,K09,1,0.0,1.0,high
PKM-030,2023-05-01,K11,4,0.0,4.0,high
PKM-030,2023-05-01,K12,4,0.0,4.0,high
